Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
13181,OR,Community Electric Vehicle (EV) Charger Grant,"The Oregon Department of Energy (ODOE) administers the Community
Renewable Energy Grant Program, which offers grants to tribal entities,
local governments, port and irrigation districts, and consumer-owned
utilities to plan and develop community renewable energy and energy
resilience projects. Eligible projects include publicly accessible EV
chargers. Grant amounts vary and may cover up to 100% of total project
costs. Half of program funds must be awarded to low-income, underserved,
or rural communities. Grants are awarded on a competitive basis. For
more information, see the ODOE [Community Renewable Energy
Grant](https://www.oregon.gov/energy/Incentives/Pages/CREP.aspx) Program
website.
",,,false,7,State Incentives,"",2023-03-08 17:38:29 UTC,,,,"",ELEC|PHEV,GNT,"",PURCH|GOV|TRIBAL,"",,
13183,US,Transportation Energy Efficiency Grants,"The U.S. Department of Energy (DOE) offers grants through the Energy
Efficiency and Conservation Block Grant (EECBG) Program to reduce energy
use and fossil fuel emissions, and to improve energy efficiency in
transportation. Eligible projects include:

-   Transportation energy conservation programs;
-   Energy efficiency, renewable energy, and zero emission
    transportation and associated infrastructure financing programs; and
-   Rebate, grant, or other incentive programs that fund the purchase
    and installation of energy efficiency, renewable energy, and zero
    emission transportation and associated infrastructure.

Eligible applicants include U.S. territories, state, local, and tribal
governments. For more information, see the DOE [EECBG
Program](https://www.energy.gov/scep/energy-efficiency-and-conservation-block-grant-program)
website.

(Reference [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress) and [42 U.S. Code 17154](https://www.govinfo.gov/))",2021-11-15 00:00:00 UTC,,false,,Incentives,U.S. Department of Energy,2023-03-21 00:42:42 UTC,,,,"",ELEC|HY,GNT,"",GOV|TRIBAL,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/,enacted,2021-11-15
13201,MA,Electric Vehicle (EV) Charger Policies for Associations – City of Cambridge,"Associations in the City of Cambridge may not prohibit the installation
or use of an EV charger in a homeowner's designated parking space.
Associations may put reasonable restrictions on EV chargers, but the
policies may not significantly increase the cost of the EV charger or
prohibit installation. Homeowners must comply with applicable health and
safety codes and architectural standards and engage a licensed
installation contractor. The homeowner is responsible for the cost of
the installation, operation, maintenance, repair, removal, or
replacement of the charger, as well as any resulting damage to the EV
charger or surrounding area.

(Reference [Session Law Chapter 329, 2022](https://malegislature.gov/Laws/SessionLaws))",2022-12-28 00:00:00 UTC,,false,140,Laws and Regulations,"",2023-03-24 16:15:00 UTC,,,,"",ELEC|PHEV,"",RTC,IND,https://legiscan.com/MA/bill/H3858/2021|https://malegislature.gov/Laws/SessionLaws,enacted,2022-12-28
13205,UT,Hydrogen Development Support,"The Utah Office of Energy Development's Department of Natural Resources
must establish a Hydrogen Advisory Council (Council). The Council may:

-   Promote research, develop resources, and engage with the public to
    facilitate the use of hydrogen;
-   Collaborate with stakeholders to create hydrogen development goals;
-   Identify funding opportunities for hydrogen projects;
-   Support the development of multiple hydrogen feedstocks; and
-   Review and recommend policies related to hydrogen deployment in
    Utah.

(Reference [Utah Code 79-6-106](https://le.utah.gov/xcode/code.html))",2023-03-14 00:00:00 UTC,,false,95,Laws and Regulations,"",2023-03-27 21:10:04 UTC,,,,"",HY,"",STD,AFP,https://le.utah.gov/xcode/code.html|https://le.utah.gov/,enacted,2023-03-14
13207,MS,Public Utility Definition,"A person who purchases electricity on a metered retail basis from an
electric public utility and provides a portion to the public for the
purpose of charging electric vehicles and plug-in hybrid electric
vehicles is defined as an end-use customer and not a public utility.

(Reference [Mississippi Code 77-3-3](http://www.lexisnexis.com/hottopics/mscode/))",2023-03-13 00:00:00 UTC,,false,60,Laws and Regulations,"",2023-04-24 20:00:56 UTC,,,,"",ELEC|PHEV,"",UTILITY,STATION,http://www.lexisnexis.com/hottopics/mscode/|http://www.legislature.ms.gov/,enacted,2023-03-13
13208,MS,Electric Vehicle (EV) Charger Partnership Authority,"The Mississippi Transportation Commission (Commission) has the authority
to enter into partnerships with private companies to design, finance,
construct, operate, or maintain EV charging stations in the state. EV
charging stations must adhere to minimum standards set by the
Commission. The Commission may authorize periodic inspections of EV
charging stations.

(Reference [Mississippi Code 65-1-181](http://www.legislature.ms.gov/))",2023-03-03 00:00:00 UTC,,false,70,Laws and Regulations,"",2023-04-24 20:05:41 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|FLEET|GOV,http://www.legislature.ms.gov/|http://www.legislature.ms.gov/,enacted,2023-03-03
13209,GA,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an
alternative fuel and must meet the emissions standards for low-emission
or zero emission vehicles defined by the Board of Natural Resources. If
not used during any taxable year, this tax credit may be carried forward
for up to five years. Beginning January 1, 2025, the tax credit may be
carried forward for up to three years. For more information, see the
Georgia Environmental Protection Division [Clean Vehicle Related Tax
Credits](https://epd.georgia.gov/forms-permits/air-protection-branch-forms-permits/clean-vehicle-related-tax-credits)
website.

(Reference [Georgia Code 48-7.40.16](http://www.legis.ga.gov/en-US/default.aspx))",,,false,50,State Incentives,"",2023-05-08 17:45:37 UTC,,,,"",ELEC|HY|NG|LPG,TAX,"",IND,http://www.legis.ga.gov/en-US/default.aspx,,
13212,GA,Georgia Electric Mobility and Innovation Alliance,"The Georgia Electric Mobility and Innovation Alliance (EMIA) is a
statewide initiative to grow the electric mobility industry. EMIA
constitutes a partnership between government, industries, electric
utilities, nonprofits, and other relevant stakeholders. EMIA has a
long-term goal to bring new investments to Georgia while also supporting
the ongoing transition of the state's existing automotive industry. For
more information, see the [Georgia EMIA](https://www.georgia.org/EMIA)
website.
",,,false,95,State Incentives,"",2023-04-27 17:41:00 UTC,,,,"","","","",FLEET,"",,
13218,US,Resilient Surface Transportation Grants,"The U.S. Department of Transportation Federal Highway Administration
(FHWA) established the Promoting Resilient Operations for
Transformative, Efficient, and Cost-Saving Transportation (PROTECT)
Discretionary Grant Program to provide funding for projects that improve
the resilience of the surface transportation system through support of
planning activities, resilience improvements, community resilience and
evacuation routes, and at-risk costal infrastructure. Eligible projects
include those that demonstrate greenhouse gas reductions in the
transportation sector through the transition to clean vehicles and
fuels, including electrification.

For more information, including funding availability and timelines, see
the FHWA [PROTECT
Program](https://www.fhwa.dot.gov/environment/protect/discretionary/)
website.

(Reference [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress) and [23 U.S. Code 176](https://www.govinfo.gov/))",,,false,,Incentives,U.S. Department of Transportation,2023-05-10 15:02:01 UTC,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG|RD,GNT,"",GOV|TRIBAL,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/,,
13219,VT,Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement,"Vermont has adopted the California Advanced Clean Trucks requirements
specified in Title 13 of the [California Code of
Regulations](https://oal.ca.gov/), requiring manufacturers to meet
California's [ZEV production and sales
requirements](https://afdc.energy.gov/laws/12473). Beginning with model
year 2026, manufacturers will be required to sell zero emission trucks
as an increasing percentage of their annual sales for Class 2b through
Class 8 vehicles in Vermont. ZEVs include all-electric and fuel cell
electric vehicles. For more information, see the Vermont Department of
Environmental Conservation [Low Emission
Vehicles](https://dec.vermont.gov/air-quality/mobile-sources/lev#:~:text=The%20Vermont%20Low%20Emission%20Vehicle,standard%20for%20criteria%20pollutants%20and)
website.

(Reference [Code of Vermont Regulations 12-030-040](https://dec.vermont.gov/laws))",2022-06-24 00:00:00 UTC,,false,44,Laws and Regulations,"",2023-05-10 21:18:13 UTC,,,,"",ELEC|HY,"",AIRQEMISSIONS|OTHER,MAN|FLEET|GOV,https://dec.vermont.gov/laws,enacted,2022-06-24
13220,MA,Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement ,"Massachusetts has adopted the California Advanced Clean Trucks
requirements specified in Title 13 of the [California Code of
Regulations](https://oal.ca.gov/), requiring manufacturers to meet
California's [ZEV production and sales
requirements](https://afdc.energy.gov/laws/12473). Beginning with model
year 2025, manufacturers will be required to sell zero-emission trucks
as an increasing percentage of their annual sales for Class 2b through
Class 8 vehicles in Massachusetts. ZEVs include all-electric and fuel
cell electric vehicles. For more information, see the Massachusetts
Department of Environmental Protection [Low Emission Vehicle
Program](https://www.mass.gov/guides/massachusetts-low-emission-vehicle-lev-program).

(Reference [Code of Massachusetts Regulations 310-7.40](https://www.mass.gov/code-of-massachusetts-regulations-cmr))",2022-12-30 00:00:00 UTC,,false,26,Laws and Regulations,"",2023-05-10 21:24:01 UTC,,,,"",ELEC|HY,"",AIRQEMISSIONS|OTHER,MAN|FLEET|GOV,https://www.mass.gov/code-of-massachusetts-regulations-cmr,enacted,2022-12-30
13223,GA,Diesel Emission Reduction Grants,"The Georgia Environmental Protection Division (EPD) provides U.S.
Environmental Protection Agency Diesel Emission Reduction Act funding
for eligible projects that replace existing school buses with
alternative fuel school buses or zero-emission school buses. Eligible
alternative fuels include electricity, natural gas, or propane. For more
information, see the EPD [School Bus
Grants](https://epd.georgia.gov/outreach/grants/school-bus-grants)
website.
",,,false,,State Incentives,"",2023-05-12 19:50:12 UTC,,,,"",ELEC|NG|PHEV|LPG,GNT,"",OTHER,"",,
13224,AR,Diesel Emissions Reduction Grants,"The Arkansas Division of Environmental Quality (DEQ) provides U.S.
Environmental Protection Agency Diesel Emissions Reduction Act funding
for projects that reduce emissions from medium- and heavy-duty vehicles.
Funding is available for projects that reduce diesel emissions by
employing exhaust controls, engine upgrades, idling reduction
technologies, engine replacements, or vehicle and equipment
replacements. Additional terms and conditions apply. For more
information, including how to apply, see the DEQ [What is Go
RED](https://www.adeq.state.ar.us/air/planning/gored/) webpage.
",,,false,,State Incentives,"",2023-05-12 19:54:23 UTC,,,,"",AFTMKTCONV|ELEC|IR,GNT,"",FLEET|GOV|OTHER,"",,
13225,AR,Clean Fuels Program,"The Arkansas Department of Environmental Quality (DEQ) offers
competitive grants for projects that repower or replace eligible
medium-duty trucks, heavy-duty trucks, or buses with new lower-emitting
alternative fuel technologies through the Clean Fuels Funding Assistance
Program. Eligible alternative fuels include electricity, compressed
natural gas, propane, and hybrid electric vehicles. Public, private, and
non-profit entities are eligible. For more information, including
additional eligibility and cost-share requirements, see the DEQ [Grant
Programs Improving Air
Quality](https://www.adeq.state.ar.us/air/grants.aspx) webpage.
",,,false,,State Incentives,"",2023-05-12 20:03:53 UTC,,,,"",ELEC|HEV|OTHER|LPG,GNT,"",FLEET|GOV|OTHER,"",,
13226,AR,Bus Replacement Grants,"The Arkansas Department of Environmental Quality (DEQ) offers grants for
the purchase of new all-electric or alternative fuel buses to replace
eligible diesel school and transit buses through the Advanced Bus and
Clean Transportation Program. Eligible alternative fuels include
compressed natural gas, liquid natural gas, propane, and electricity.
The program is funded by Arkansas's portion of the [Volkswagen
Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
Eligible applicants include public school districts and transit
authorities. For more information, including additional eligibility
requirements, see the DEQ [Grant Programs Improving Air
Quality](https://www.adeq.state.ar.us/air/grants.aspx) webpage.
",,,false,,State Incentives,"",2023-05-12 20:07:04 UTC,,,,"",ELEC|HEV|NG|LPG,GNT,"",OTHER|TRANS,"",,
